Rhsim02G0083100	0.000000	0.403860	0.0	0.000000	1.558423	3.731806	0.320521	0.000000	0.000000	0.812478	33.793129	0.491898	0.256352	15.679835	8.403554	120.025246	0.406196	0.700656	4.968215	2.430787	40.595085	0.000000	2.293873	52.496788	203.820435
Rhsim13G0220900	20.508808	20.298262	16.898289	23.365665	32.582863	18.844372	14.631221	30.943218	30.653423	38.029213	13.255309	14.760996	11.429046	13.812163	7.369395	3.998545	12.362688	14.370286	14.884432	7.339690	14.153151	20.306480	6.254405	10.977898	7.600584
Rhsim03G0145400	0.0	1.090723	0.860748	2.515446	0.929352	0.0	0.807617	0.139730	1.416498	0.608503	0.282149	0.245966	0.168274	0.0	0.0	0.0	0.130945	0.0	0.0	0.0	0.465977	0.0	0.064425	0.0	0.055131
Rhsim03G0129400	41.337360	39.711781	43.730873	38.887371	37.988167	43.998371	46.962460	49.914593	48.191078	31.597672	45.692341	70.922287	48.038246	46.528938	37.521778	32.522514	61.389942	71.696091	52.597439	42.824425	38.825108	79.159668	60.170223	29.471497	41.094742
Rhsim12G0150600	43.821861	51.543674	53.283607	66.711319	29.990194	85.885620	60.084435	69.323601	101.649895	33.665619	41.312565	89.385323	76.799011	123.397102	111.834534	27.862616	68.907578	159.226837	92.362663	54.582050	127.593719	156.547928	137.083038	147.192184	140.899155
Rhsim08G0182500	6.705825	8.628093	1.820622	1.572937	0.000000	17.934355	7.082189	11.830926	23.454512	0.252261	6.357188	20.923418	31.227228	28.246824	8.353196	26.886261	137.225327	63.476368	65.550774	11.125321	34.245884	290.479614	54.841763	30.322758	14.936747
Rhsim13G0092900	84.600998	39.821232	95.939796	69.280907	40.163353	71.963303	30.940115	74.439560	53.543724	30.560274	65.398857	30.962906	76.992447	85.499733	40.167885	35.757469	50.253658	20.820238	75.873260	15.834108	14.498192	32.878986	15.674372	16.584047	4.424639
Rhsim11G0199100	29.537268	30.148252	33.480286	28.310474	21.849947	19.977074	30.419569	33.770229	27.555056	21.335520	18.783516	29.026384	24.212624	16.590080	18.234121	6.019336	19.671814	24.683495	13.346811	16.208145	21.075577	26.066509	23.250734	7.266727	13.332750
Rhsim12G0167200	0.460250	0.0	0.540614	0.273348	0.924024	2.403669	0.541551	0.941068	0.697343	0.653316	0.478771	0.887778	0.456157	0.171530	1.331567	0.0	0.000000	0.292189	2.042676	0.169735	0.573589	0.030300	0.000000	0.000000	0.289508
Rhsim03G0147800	15.352543	8.677404	6.552590	9.938934	13.715343	1.483728	7.141896	4.109029	4.537632	9.288197	0.313719	0.533312	0.658836	0.170744	1.072349	0.0	0.866164	0.0	0.667466	0.561996	0.170445	0.240413	0.0	0.0	0.253835
Rhsim08G0192900	0.994870	0.066275	0.201235	0.027580	0.154219	0.190244	0.000000	0.301807	0.000000	0.452414	0.000000	0.363868	0.769043	0.000000	0.000000	0.000000	0.435835	3.302814	0.000000	0.000000	6.616267	3.932204	4.234191	0.514686	1.130325
Rhsim01G0215400	14.273982	13.305081	8.833982	8.896043	4.647434	12.165367	8.062014	9.737900	6.721466	4.826469	26.190304	14.423689	10.888566	33.016174	12.798321	28.446022	9.325002	14.554214	26.002541	13.106173	26.976433	11.758064	11.266213	25.256783	14.551918
Rhsim13G0197800	7.471957	9.464653	15.853181	12.207187	8.778895	5.074584	11.195210	11.269224	12.088050	8.437107	3.541046	4.724967	5.649518	3.742155	7.575389	0.613006	4.834755	4.723602	3.093299	6.001299	2.491837	4.313867	4.335361	1.416682	2.778744
Rhsim10G0025800	14.569287	9.037449	28.323208	21.576147	16.893400	15.015251	24.829910	17.928650	16.922989	14.751130	11.915945	13.926934	10.651336	20.606400	11.666490	5.198671	13.740582	12.544403	13.990171	6.119512	15.266909	70.267982	18.242609	8.047669	14.229585
Rhsim10G0145100	6.793073	10.284335	6.198198	7.148663	9.638960	4.054562	8.414930	6.069582	4.605556	8.253136	3.035573	5.055105	4.491909	1.373919	3.566990	0.998280	2.827516	1.845121	1.339053	3.668669	1.781248	4.246289	0.877240	0.392584	1.380882
Rhsim11G0090200	1.327207	1.700022	2.469176	1.673041	1.472956	1.727649	1.992456	1.781117	2.109637	1.590224	1.815238	2.441151	1.621642	1.443339	0.476938	0.426120	2.319793	0.128253	0.586267	0.639327	0.815563	0.415641	0.768041	0.608660	0.285573
Rhsim03G0261000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Rhsim08G0074500	13.313650	18.388178	16.592361	13.464783	21.044634	6.695406	14.702812	11.888848	9.762095	16.096731	7.695376	9.776443	8.272442	5.378928	5.446902	3.535969	6.867837	6.717912	4.340652	5.007268	5.192619	13.560444	5.964223	3.189923	2.362123
Rhsim01G0184500	784.117249	527.393066	492.635193	535.472351	231.192017	431.373932	548.793945	460.052185	607.757080	317.119781	445.069733	388.650116	679.148804	460.970734	695.359802	354.879547	310.936096	316.443329	524.917908	668.635254	294.957458	171.340591	261.388031	209.390030	266.138153
Rhsim06G0004300	114.152390	114.519341	95.672646	85.097176	88.187111	80.165497	113.294724	113.411530	68.128990	92.836731	92.875237	120.299805	106.029579	76.698692	122.792625	58.506466	89.155754	85.967972	93.015968	120.476532	59.010685	70.997444	75.673393	48.471378	66.928566
Rhsim08G0028400	23.338943	11.883054	43.310154	13.018225	9.028651	18.077784	22.146757	36.450981	16.478775	10.265329	19.691715	18.795698	18.279522	12.686220	2.706176	20.422989	17.899843	40.376259	9.178396	6.600914	24.905464	37.500008	59.375385	18.724907	17.785770
Rhsim01G0255500	9.904587	14.813722	9.405626	9.458081	10.162469	6.037235	11.614692	9.524056	6.923635	7.588966	6.034202	6.838276	5.208562	5.420926	2.265947	0.585853	5.389127	4.058464	4.761445	2.789735	5.758229	8.058109	2.864832	5.133515	4.803946
RhsimUnG0093000	55.040348	51.025333	56.225105	54.343006	54.108192	46.049843	58.831257	49.461796	46.661594	48.944702	46.010082	58.038887	42.935513	34.465919	44.830158	52.631561	60.842606	84.081039	51.163109	46.747513	59.481232	74.004463	71.129860	33.041191	30.888474
Rhsim03G0180900	35.155022	269.016266	42.023205	192.007553	928.657166	43.911434	46.824902	184.826721	806.737305	404.642487	40.379757	311.959503	142.810928	424.267517	193.168503	59.670937	112.584465	262.002350	401.448975	187.864349	181.339966	125.862518	196.072495	690.230896	560.521912
Rhsim03G0068600	5.224561	5.771364	4.913728	5.379517	5.892113	10.670060	6.699490	5.847478	5.655373	3.652023	21.059914	17.524931	9.138446	17.168085	9.826353	14.097749	9.305398	18.588306	14.214563	10.065461	21.619091	12.940280	17.739021	29.207432	30.984495
Rhsim07G0006700	46.317402	39.716167	45.605469	35.021561	34.111725	27.539883	32.542694	30.477430	28.112822	37.528450	20.135698	19.447483	22.192474	15.638324	22.706591	8.856923	14.111194	9.007872	13.779977	13.968684	7.913845	10.212912	5.074174	4.225581	7.094409
Rhsim07G0225100	8.964293	8.198695	10.504480	14.215387	6.611928	9.549339	9.523018	6.513396	456.003693	4.839179	32.376274	27.620148	4.021934	244.940063	210.989639	17.316998	23.294357	10.689647	262.557281	156.829559	26.627029	181.536087	19.655581	378.648895	328.072083
Rhsim03G0227900	8.064411	10.460564	4.425045	7.568533	8.825352	3.056144	5.285999	3.796092	5.376816	5.737998	4.548190	4.181348	2.411586	2.119914	2.511076	1.159442	2.659333	2.636308	0.872997	1.358059	3.173977	9.226164	2.143871	0.637375	1.278494
Rhsim09G0203200	5.072900	10.783322	6.273390	10.400066	22.902348	22.923704	9.573850	19.258196	19.569223	13.168176	18.863234	41.685635	15.413746	39.853420	19.704697	2.605218	16.298435	41.287121	19.839109	17.146229	14.799172	26.178453	26.461115	64.712250	32.129494
Rhsim01G0276600	26.698917	26.748991	28.387098	28.333590	15.790805	8.032701	23.427628	15.937027	19.298803	14.881009	9.314340	6.591933	7.645001	9.162019	11.396596	1.938015	7.101429	7.340368	8.399460	18.635864	6.660199	11.657543	7.094118	1.709051	7.557167
Rhsim10G0022000	0.347873	0.153334	0.044673	0.190076	0.226841	0.622113	0.222308	0.178284	0.949888	0.247813	0.858252	1.296802	0.412084	0.493160	1.224758	1.194410	1.903316	0.515938	4.065875	37.903770	8.297047	55.121563	1.506179	24.154173	36.351192
Rhsim07G0049600	142.936111	122.555290	261.288940	181.819092	132.715240	182.636917	157.416397	197.513290	186.792450	100.423271	244.720734	188.904572	255.790405	302.121704	111.140968	359.336578	231.022446	239.934189	272.817078	51.362724	200.813263	154.934723	224.161560	312.957550	138.881302
Rhsim09G0072500	170.688263	893.488281	277.720825	690.953064	1457.246338	133.967377	433.001373	901.587341	624.691162	1071.023315	305.417175	433.244415	257.192993	453.127869	132.530731	681.282532	386.222504	252.336197	137.713028	187.073318	133.756287	364.022736	164.839142	301.306091	255.979370
RhsimUnG0170300	35.459461	39.220413	51.368355	29.559864	39.458000	25.714165	49.401867	43.790646	22.732023	37.029980	25.547186	33.853123	29.724817	9.676647	19.561678	19.845610	29.462000	7.899850	8.982939	17.350901	9.568146	21.593702	11.363696	6.001795	4.755947
Rhsim03G0092200	0.659029	0.880756	0.350582	0.631035	1.811989	0.418217	1.463128	0.367083	0.319493	2.563900	0.241659	0.651715	0.213881	0.116957	1.681595	0.257426	1.036177	0.474872	0.241955	1.058881	0.233379	0.000000	0.044637	0.228679	0.236177
RhsimUnG0123600	2.477541	1.249185	2.537526	4.715535	2.247139	0.934505	1.180361	4.517315	6.237866	7.024758	3.219763	4.327158	4.220985	7.238548	6.960382	1.675922	1.575856	0.000000	2.701335	5.742014	0.820953	1.913339	0.404489	0.235736	0.421721
Rhsim01G0182900	6.170380	6.194408	6.746276	7.346635	8.553804	4.404339	9.816145	9.567034	4.651877	7.815210	6.023841	8.509890	8.646561	7.395987	14.352150	6.635445	8.639890	3.987693	18.540085	26.703575	19.639294	39.649666	4.593501	6.526352	17.443859
Rhsim07G0071800	10.186677	11.793430	9.026261	11.612487	19.392241	11.934108	12.083084	10.281383	12.374508	17.310816	13.559626	14.272960	13.101871	20.185057	27.837000	14.866606	14.383751	11.693356	14.654008	22.434839	24.051043	7.354842	12.924347	16.656073	16.946375
Rhsim11G0094000	354.944366	332.035736	360.301849	331.175415	346.331635	529.365662	361.786896	336.376526	448.068481	362.758911	595.714233	461.206573	431.790802	509.068237	634.366272	932.005981	378.482819	619.560669	534.149902	606.919434	676.414856	354.877655	715.847839	446.040833	626.946411
Rhsim08G0101200	1.566028	0.564434	0.589889	0.306211	0.305108	1.988983	0.597935	0.532173	0.264069	0.264021	0.522116	0.489208	1.089900	0.201472	0.082823	2.380594	1.407394	0.279793	1.067992	0.124751	0.000000	0.000000	0.210395	0.000000	0.186190
RhsimUnG0126300	6.068760	41.499130	6.857120	24.689711	105.520706	16.416990	10.787752	38.318146	26.881416	80.406349	26.056007	37.691074	14.274447	35.709751	10.723007	54.736950	35.909721	31.169907	30.691185	17.590334	34.181522	34.461746	28.881933	57.643959	36.510620
Rhsim06G0137600	5.835313	7.048467	9.646680	4.983068	10.142658	3.067414	5.976703	8.197742	3.877136	11.081692	8.640808	4.144466	6.428237	9.895559	7.746990	4.209234	4.465084	7.361403	25.154264	7.009684	4.684729	7.786244	4.927719	28.128990	3.105825
Rhsim13G0107200	0.084052	0.028219	0.427017	0.238009	0.084797	0.042735	0.182071	0.231945	0.358496	0.054269	0.0	0.306933	0.076467	0.776198	0.518128	0.578358	2.140069	0.488662	1.139107	0.179958	0.610628	1.573300	1.162100	11.043537	2.227538
Rhsim06G0028000	478.991913	696.434814	641.375916	382.272675	825.285461	1341.930542	542.057861	630.090149	374.585999	843.611694	1456.434570	1017.267456	942.472717	1673.676758	1937.951782	3330.338867	1259.282471	1453.188110	2411.100342	1431.195190	1714.551147	2560.312256	2304.014893	3593.618408	3294.018799
Rhsim12G0015600	386.604553	477.968140	220.578857	514.978210	268.571167	82.468773	448.255737	233.611694	301.329193	451.559723	234.678482	127.224670	208.595230	77.905716	425.937378	68.283569	139.810623	21.303328	98.422646	315.409729	34.435661	3.847804	19.740620	9.250256	26.309893
Rhsim09G0133400	1.394143	0.553748	3.267439	0.902669	0.188012	2.153055	0.860412	3.157043	1.228975	0.188998	1.553473	2.653376	4.604327	3.986269	1.131675	1.413330	2.245839	3.787025	4.273353	66.616791	3.374657	10.335141	4.899352	8.126356	49.154034
Rhsim07G0046000	0.0	0.0	0.066685	0.041512	0.0	0.0	0.0	0.058378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.327507	0.0	0.0	0.000000	0.000000
RhsimUnG0122900	13.410128	7.311581	19.042166	14.623153	11.303163	2.496500	17.362253	13.274576	8.942543	12.098704	2.770715	3.080637	6.835115	1.609941	5.207668	0.648503	4.040127	0.121756	5.350075	4.199090	2.607422	19.133238	1.219830	0.642509	0.964455
Rhsim08G0060900	0.0	0.0	0.0	0.0	0.0	0.220101	0.0	0.0	0.038637	0.0	0.304792	0.0	0.029695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhsim06G0042900	0.000000	0.000000	1.016068	0.721893	0.000000	0.450615	1.090316	1.148944	0.434972	0.241980	0.000000	0.000000	0.654774	0.000000	0.000000	0.000000	2.041043	0.0	0.000000	0.158965	0.000000	0.483547	0.000000	0.000000	0.0
Rhsim13G0046100	0.0	0.000000	0.0	0.176935	2.690532	9.908469	0.0	0.029221	1.223399	1.740305	24.904636	0.000000	0.226567	0.0	4.540475	58.144077	0.0	0.391673	0.0	0.765002	27.295546	0.000000	1.243206	0.0	22.072252
Rhsim03G0191100	21.691797	18.768518	11.998034	14.322079	17.482140	13.018544	11.999670	20.105289	28.350134	23.028540	17.061728	9.375239	12.646308	29.032049	58.361786	8.677596	8.135674	11.292550	20.956215	35.678711	10.131848	21.770988	11.279490	38.966682	24.055977
Rhsim07G0140600	0.865058	1.607926	0.481649	0.242849	0.528434	1.212037	1.262463	0.285695	0.245162	0.287833	0.330708	7.525981	1.277902	0.591054	0.000000	0.492065	12.060055	1.440917	4.749196	1.040582	5.588548	40.354351	5.290812	4.663795	1.969597
Rhsim02G0081600	10.217410	9.343948	9.204219	8.537295	5.373182	11.834202	8.924010	11.867933	10.601737	7.448930	8.964200	8.711562	10.713248	11.511786	16.358618	6.320932	12.468312	6.333727	24.113985	15.449196	7.685222	12.231475	8.999631	7.872681	8.427126
Rhsim12G0138400	52.226345	139.735336	45.154228	138.115799	41.621143	15.191154	29.596939	37.055695	73.493057	44.578812	16.581739	30.056904	33.775265	11.668741	10.976505	14.572533	20.179941	11.441245	13.101287	75.233002	3.416133	17.733292	8.864783	4.719934	27.456867
Rhsim08G0091400	0.153327	11.074348	1.697657	3.310946	9.910851	4.473787	0.000000	5.249394	13.249244	9.380361	5.971895	14.560430	2.227198	12.857162	1.324177	5.678306	3.771544	10.477517	6.691402	0.545835	49.725956	11.043415	12.662552	32.103302	18.682142
Rhsim03G0138500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
Rhsim06G0154000	38.960007	52.310333	40.163967	36.889587	45.312794	25.497980	43.428238	39.959576	37.062431	38.542786	34.164757	39.449379	30.920240	28.973066	33.212719	12.528572	29.404541	17.944387	23.610579	36.762726	18.646358	32.370750	16.106670	17.209877	20.592737
Rhsim06G0138800	9.407648	7.721769	3.494496	5.373278	3.522252	25.848360	11.196174	7.760471	22.061026	5.549661	16.437172	7.946140	8.936216	35.507999	6.970569	2.724526	5.039476	11.980555	6.523836	12.470757	2.004787	4.732436	33.734062	42.749172	9.010969
Rhsim10G0193800	0.346218	0.768048	0.488456	0.452030	1.704906	0.000000	0.692254	0.172083	0.528541	0.677076	0.000000	0.000000	0.066093	0.099656	0.047117	0.000000	0.159151	0.000000	0.068468	0.202309	0.000000	0.224270	0.000000	0.039002	0.000000
Rhsim02G0105800	83.738297	70.828949	68.301941	58.755535	77.626198	82.019867	79.989311	83.681389	58.696381	93.084335	112.408348	55.834885	89.613785	107.957726	124.454071	94.407738	69.380783	102.546989	180.598160	77.850685	97.623817	103.864403	70.756577	96.159584	66.506187
Rhsim12G0172700	0.0	0.441157	0.184867	0.795505	0.354635	0.0	0.0	0.035744	42.276222	0.016260	0.0	0.0	0.0	3.690773	0.265988	0.061753	3.286159	0.700148	3.395854	0.294870	19.177698	8.548423	72.280884	127.479698	38.357319
RhsimUnG0128700	34.084911	34.316139	35.470943	26.457951	21.802525	25.088259	38.577026	36.643944	25.918350	22.661545	20.580465	21.922075	25.655865	12.863275	16.752291	5.952693	19.209438	2.113163	13.377793	8.773170	14.517752	26.871344	2.624379	3.862418	5.045879
Rhsim04G0242900	1.292094	2.600774	1.697748	5.176329	4.882909	10.118973	1.383764	13.789563	16.820761	3.341894	11.379208	5.929272	2.165426	12.033574	0.184800	2.142323	5.933327	0.827426	0.890260	7.321582	7.193805	3.582346	6.229889	13.945472	8.640088
RhsimUnG0128400	0.000000	0.0	0.165908	0.0	0.000000	7.587439	0.000000	0.000000	0.129428	0.113578	5.207745	0.506178	1.306813	3.798588	0.219336	8.493551	0.130023	8.549342	3.142407	0.070204	8.059628	0.0	7.548448	4.034404	3.928766
Rhsim09G0034200	0.0	0.358060	0.092377	1.180422	0.280329	0.381064	0.558409	0.880577	5.849767	0.638025	4.186768	2.665491	2.429525	3.375147	0.165273	24.538965	1.895526	7.464037	0.682874	0.418270	3.320724	0.0	4.834403	4.918753	5.415890
RhsimUnG0255900	0.000000	0.000000	0.860222	0.052279	0.0	0.900414	0.566167	0.994632	0.000000	0.010309	0.000000	2.791668	1.593736	2.227621	0.229789	0.000000	1.965382	8.334413	0.281747	0.0	2.896868	4.987738	8.461625	2.471018	3.139823
Rhsim08G0194500	5.236410	7.524373	14.251021	17.588228	36.690083	6.973579	5.727670	10.782182	18.664509	16.041683	3.298443	6.165727	6.641953	3.218042	3.989619	5.665016	3.376164	1.739808	1.111742	1.790121	2.234017	3.379154	3.877759	1.666971	1.068885
RhsimUnG0074400	0.040991	0.253904	0.224065	0.123547	0.589274	0.060458	0.054625	0.315560	0.143764	0.442331	0.103859	0.051753	0.127030	0.066855	0.375945	0.0	0.040672	0.668661	0.031556	0.181705	0.060871	0.000000	0.449200	0.020886	0.250747
Rhsim03G0160600	42.056763	39.540371	35.840298	37.732750	29.638302	29.145462	40.039688	39.285046	31.985613	34.831253	29.247824	33.425209	32.055965	17.646500	24.452003	11.217763	26.102335	22.712269	20.098644	21.335712	21.274385	32.195759	18.250362	7.202636	15.898896
Rhsim01G0050100	0.646972	0.266322	4.066573	4.212566	3.714465	1.809198	2.533251	21.738705	5.196948	3.245293	1.955896	9.777415	9.458707	0.606716	1.669105	1.208512	14.919913	11.055500	0.617470	1.157554	0.355744	2.291431	5.651190	0.983867	0.867761
Rhsim09G0171200	31.157742	22.234631	49.885071	34.461895	21.705935	30.785648	46.370987	43.586113	45.919514	20.027031	32.971760	51.721581	53.880154	47.310669	29.764004	18.437477	55.659031	33.993370	56.014992	28.574015	27.320570	30.794611	37.394146	40.807541	39.360260
Rhsim05G0016800	0.045169	0.146303	0.000000	0.000000	0.000000	0.304275	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.160381	0.000000	0.204214	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.038154
Rhsim02G0087600	34.542728	34.327011	31.450312	27.122416	23.519236	17.062841	30.750051	23.857645	24.892218	25.815361	12.849977	14.568250	11.618901	7.891800	15.844045	4.333913	10.347094	11.728330	9.211962	16.604931	8.476849	18.449734	7.726579	4.746790	8.888537
RhsimUnG0043400	34.092346	55.010399	32.206978	29.396816	38.208923	14.856963	40.304062	36.101467	21.542908	34.603966	24.571026	28.297741	22.293715	14.516926	14.032580	3.479678	18.817783	10.447124	10.407754	13.667772	10.193128	21.132153	8.482010	5.388478	8.350758
Rhsim03G0215500	8.743283	5.729275	7.895308	5.739307	3.353790	34.634529	10.273026	11.650986	41.986401	4.815698	34.324482	29.751816	25.993805	41.054455	13.460933	7.024233	6.239451	39.153011	41.101719	9.133642	25.220139	2.270254	26.407404	33.695850	11.381350
Rhsim10G0176900	33.768269	43.124603	47.875423	35.251976	63.735725	45.860474	35.687790	79.033165	87.439880	70.545265	49.273998	88.339813	126.607635	61.243980	87.293816	29.047588	73.672600	56.313946	53.004696	56.319599	49.934933	31.971678	39.603111	15.578211	39.827206
Rhsim01G0151200	3.601434	1.305328	3.102884	2.864765	2.268303	5.110819	3.621082	2.283218	1.870365	2.367165	1.089392	0.888274	1.531227	1.269181	1.079337	0.247743	0.912565	0.000000	0.373783	1.484069	0.400708	1.451737	2.943712	0.716236	0.976908
Rhsim03G0053700	4.795801	8.191219	8.606730	12.674098	6.351412	21.671040	9.782022	10.344899	34.475529	8.260580	8.663732	19.902445	10.479372	12.307302	8.632183	2.098546	25.021454	2.447674	30.517101	2.281561	6.878447	2.038849	1.188848	2.158582	3.641928
Rhsim03G0150700	19.202145	24.727907	20.883207	17.428329	15.184537	16.169256	21.269888	18.352297	17.329435	22.641069	17.596535	14.733834	20.897442	8.537778	17.999746	6.970032	10.538383	3.033993	7.699841	11.015079	5.637880	9.387006	4.498538	0.744779	2.344088
RhsimUnG0163700	0.000000	0.171298	5.141084	0.829642	0.0	0.0	0.139206	3.997357	0.076534	0.000000	0.0	0.0	2.382458	1.519539	0.000000	0.422621	0.000000	0.526405	2.275181	0.0	0.0	0.0	1.983044	0.563022	0.0
Rhsim11G0063600	18.290331	14.094878	17.962225	12.886474	15.051279	12.971204	23.499165	12.960217	12.551600	11.355368	11.629126	15.112313	12.130165	11.111123	10.183246	7.026081	12.360835	13.649213	4.576392	4.720741	13.038409	11.742307	10.664008	3.495382	7.215882
Rhsim07G0102800	40.596111	31.146603	44.350544	47.952057	34.224522	34.520607	36.552940	39.155499	41.854244	44.624313	30.513500	33.597790	31.537622	33.799381	49.633045	62.563709	36.122288	38.540005	48.435787	33.500278	24.061295	27.256588	40.838779	28.572687	21.565237
Rhsim09G0184400	90.275864	54.534637	28.263489	54.796803	21.541962	2.841791	36.069378	6.439895	23.298756	29.102179	5.383494	4.733377	2.381577	3.047967	5.526531	0.879404	5.140286	0.863290	5.192332	2.955934	1.949873	2.652969	0.955903	3.392979	1.372787
RhsimUnG0156700	2.270081	3.555492	4.504760	3.056544	1.315012	8.749907	1.968881	5.555708	5.360264	3.371579	4.520569	3.928229	11.218117	7.937393	2.600760	10.466477	11.654958	19.832191	11.719718	4.403934	9.812357	5.497745	22.179874	8.348761	6.013417
